date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:57:49	6447/6447	---M--	200	added ('OK')	image/png	etag:%225ab1277f-192f%22	http://www.cumby.com/wp-content/themes/wscumby/images/services-spacer.png	d:/My%20Web%20Sites/build1/www.cumby.com/wp-content/themes/wscumby/images/services-spacer.png	(from http://www.cumby.com/)
12:58:14	820861/820861	---M--	200	added ('OK')	image/jpeg	etag:%225aaaf31d-c867d%22	http://www.cumby.com/wp-content/uploads/2018/03/20171021-DSC_1580-ps-pc.jpg	d:/My%20Web%20Sites/build1/www.cumby.com/wp-content/uploads/2018/03/20171021-DSC_1580-ps-pc.jpg	(from http://www.cumby.com/)
12:58:34	281449/281449	---M--	200	added ('OK')	image/jpeg	etag:%225aaaf31d-44b69%22	http://www.cumby.com/wp-content/uploads/2018/02/home-services1.jpg	d:/My%20Web%20Sites/build1/www.cumby.com/wp-content/uploads/2018/02/home-services1.jpg	(from http://www.cumby.com/)
12:58:43	679321/679321	---M--	200	added ('OK')	image/jpeg	etag:%225aaaf31d-a5d99%22	http://www.cumby.com/wp-content/uploads/2018/03/DSC_0041.jpg	d:/My%20Web%20Sites/build1/www.cumby.com/wp-content/uploads/2018/03/DSC_0041.jpg	(from http://www.cumby.com/)
12:58:51	233618/233618	---M--	200	added ('OK')	image/jpeg	etag:%225aaaf31d-39092%22	http://www.cumby.com/wp-content/uploads/2018/02/home-services2.jpg	d:/My%20Web%20Sites/build1/www.cumby.com/wp-content/uploads/2018/02/home-services2.jpg	(from http://www.cumby.com/)
12:58:52	677858/677858	---M--	200	added ('OK')	image/jpeg	etag:%225aaaf31d-a57e2%22	http://www.cumby.com/wp-content/uploads/2018/03/2_roeblinglofts_exteriorafter-1.jpg	d:/My%20Web%20Sites/build1/www.cumby.com/wp-content/uploads/2018/03/2_roeblinglofts_exteriorafter-1.jpg	(from http://www.cumby.com/)
12:59:13	189892/189892	---M--	200	added ('OK')	image/jpeg	etag:%225aaaf31d-2e5c4%22	http://www.cumby.com/wp-content/uploads/2018/02/home-services4.jpg	d:/My%20Web%20Sites/build1/www.cumby.com/wp-content/uploads/2018/02/home-services4.jpg	(from http://www.cumby.com/)
12:59:17	12061/12061	---M--	200	added ('OK')	image/png	etag:%225aaaf31d-2f1d%22	http://www.cumby.com/wp-content/uploads/2018/02/home-service-icon1.png	d:/My%20Web%20Sites/build1/www.cumby.com/wp-content/uploads/2018/02/home-service-icon1.png	(from http://www.cumby.com/)
12:59:19	11710/11710	---M--	200	added ('OK')	image/png	etag:%225aaaf31d-2dbe%22	http://www.cumby.com/wp-content/uploads/2018/02/home-service-icon2.png	d:/My%20Web%20Sites/build1/www.cumby.com/wp-content/uploads/2018/02/home-service-icon2.png	(from http://www.cumby.com/)
12:59:22	13194/13194	---M--	200	added ('OK')	image/png	etag:%225aaaf31d-338a%22	http://www.cumby.com/wp-content/uploads/2018/02/home-service-icon3.png	d:/My%20Web%20Sites/build1/www.cumby.com/wp-content/uploads/2018/02/home-service-icon3.png	(from http://www.cumby.com/)
12:59:24	13485/13485	---M--	200	added ('OK')	image/png	etag:%225aaaf31d-34ad%22	http://www.cumby.com/wp-content/uploads/2018/02/home-service-icon4.png	d:/My%20Web%20Sites/build1/www.cumby.com/wp-content/uploads/2018/02/home-service-icon4.png	(from http://www.cumby.com/)
12:59:27	12460/12460	---M--	200	added ('OK')	image/png	etag:%225aaaf31d-30ac%22	http://www.cumby.com/wp-content/uploads/2018/02/home-service-icon5.png	d:/My%20Web%20Sites/build1/www.cumby.com/wp-content/uploads/2018/02/home-service-icon5.png	(from http://www.cumby.com/)
12:59:28	344372/344372	---M--	200	added ('OK')	image/jpeg	etag:%225aaaf31d-54134%22	http://www.cumby.com/wp-content/uploads/2018/02/home-services3.jpg	d:/My%20Web%20Sites/build1/www.cumby.com/wp-content/uploads/2018/02/home-services3.jpg	(from http://www.cumby.com/)
12:59:29	15766/15766	---M--	200	added ('OK')	image/png	etag:%225aaaf31d-3d96%22	http://www.cumby.com/wp-content/uploads/2018/02/home-service-icon6.png	d:/My%20Web%20Sites/build1/www.cumby.com/wp-content/uploads/2018/02/home-service-icon6.png	(from http://www.cumby.com/)
12:59:31	5141/5141	---M--	200	added ('OK')	image/png	etag:%225ab1277f-1415%22	http://www.cumby.com/wp-content/themes/wscumby/images/home-news-spacer1.png	d:/My%20Web%20Sites/build1/www.cumby.com/wp-content/themes/wscumby/images/home-news-spacer1.png	(from http://www.cumby.com/)
12:59:31	247836/247836	---M--	200	added ('OK')	image/jpeg	etag:%225aaaf31d-3c81c%22	http://www.cumby.com/wp-content/uploads/2018/02/home-services5.jpg	d:/My%20Web%20Sites/build1/www.cumby.com/wp-content/uploads/2018/02/home-services5.jpg	(from http://www.cumby.com/)
12:59:32	4742/4742	---M--	200	added ('OK')	image/png	etag:%225ab1277f-1286%22	http://www.cumby.com/wp-content/themes/wscumby/images/home-news-spacer2.png	d:/My%20Web%20Sites/build1/www.cumby.com/wp-content/themes/wscumby/images/home-news-spacer2.png	(from http://www.cumby.com/)
12:59:40	297465/297465	---M--	200	added ('OK')	image/jpeg	etag:%225aaaf31d-489f9%22	http://www.cumby.com/wp-content/uploads/2018/02/home-services6.jpg	d:/My%20Web%20Sites/build1/www.cumby.com/wp-content/uploads/2018/02/home-services6.jpg	(from http://www.cumby.com/)
12:59:42	4862/4862	---M--	200	added ('OK')	image/png	etag:%225ab1277f-12fe%22	http://www.cumby.com/wp-content/themes/wscumby/images/home-news-spacer3.png	d:/My%20Web%20Sites/build1/www.cumby.com/wp-content/themes/wscumby/images/home-news-spacer3.png	(from http://www.cumby.com/)
13:00:05	215204/215204	---M--	200	added ('OK')	image/jpeg	etag:%225aaaf31d-348a4%22	http://www.cumby.com/wp-content/uploads/2018/03/exterior-with-logo.jpg	d:/My%20Web%20Sites/build1/www.cumby.com/wp-content/uploads/2018/03/exterior-with-logo.jpg	(from http://www.cumby.com/)
13:00:29	2366/2366	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%225b656f58-93e%22	http://www.cumby.com/wp-content/themes/wscumby/images/svg/pattern-footer.svg	d:/My%20Web%20Sites/build1/www.cumby.com/wp-content/themes/wscumby/images/svg/pattern-footer.svg	(from http://www.cumby.com/)
13:00:43	86709/86709	---MC-	200	added ('OK')	text/javascript	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	http://ajax.googleapis.com/ajax/libs/jquery/3.1.1/jquery.min.js	d:/My%20Web%20Sites/build1/ajax.googleapis.com/ajax/libs/jquery/3.1.1/jquery.min.js	(from http://www.cumby.com/)
13:00:50	107961/107961	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ae868b6-1a5b9%22	http://cdnjs.cloudflare.com/ajax/libs/gsap/latest/TweenMax.min.js	d:/My%20Web%20Sites/build1/cdnjs.cloudflare.com/ajax/libs/gsap/latest/TweenMax.min.js	(from http://www.cumby.com/)
13:00:50	14059/14059	---M-Z	200	added ('OK')	application/x-javascript	etag:W/%225abab1c6-36eb%22	http://www.cumby.com/wp-content/themes/wscumby/js/CustomEase.js	d:/My%20Web%20Sites/build1/www.cumby.com/wp-content/themes/wscumby/js/CustomEase.js	(from http://www.cumby.com/)
13:00:51	9305/9305	---M-Z	200	added ('OK')	application/x-javascript	etag:W/%225ac1d93b-2459%22	http://www.cumby.com/wp-content/themes/wscumby/js/DrawSVGPlugin.js	d:/My%20Web%20Sites/build1/www.cumby.com/wp-content/themes/wscumby/js/DrawSVGPlugin.js	(from http://www.cumby.com/)
13:00:51	38747/38747	---M-Z	200	added ('OK')	application/x-javascript	etag:W/%225ac0a502-975b%22	http://www.cumby.com/wp-content/themes/wscumby/js/wscumby.js	d:/My%20Web%20Sites/build1/www.cumby.com/wp-content/themes/wscumby/js/wscumby.js	(from http://www.cumby.com/)
13:00:55	5/5	---M--	200	added ('OK')	text/css	etag:%225b47b6e2-5%22	https://p.typekit.net/p.css?s=1&k=xgi8voe&ht=tk&f=2032.24539.24545.24547.24548&a=4542672&app=typekit&e=css	d:/My%20Web%20Sites/build1/p.typekit.net/pe719.css	(from https://use.typekit.net/xgi8voe.css)
13:00:59	19024/19024	---M--	200	added ('OK')	application/font-woff2	etag:%22aac07d12e2650fd1a93de82aff4c98527ab9f303%22	https://use.typekit.net/af/c225e2/000000000000000000011aff/27/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n7&v=3	d:/My%20Web%20Sites/build1/use.typekit.net/af/c225e2/000000000000000000011aff/27/l652f	(from https://use.typekit.net/xgi8voe.css)
13:01:03	23236/23236	---M--	200	added ('OK')	application/font-woff	etag:%22aac07d12e2650fd1a93de82aff4c98527ab9f303%22	https://use.typekit.net/af/c225e2/000000000000000000011aff/27/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n7&v=3	d:/My%20Web%20Sites/build1/use.typekit.net/af/c225e2/000000000000000000011aff/27/d652f	(from https://use.typekit.net/xgi8voe.css)
13:01:07	50196/50196	---M-Z	200	added ('OK')	font/opentype	etag:W/%22aac07d12e2650fd1a93de82aff4c98527ab9f303%22	https://use.typekit.net/af/c225e2/000000000000000000011aff/27/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n7&v=3	d:/My%20Web%20Sites/build1/use.typekit.net/af/c225e2/000000000000000000011aff/27/a652f	(from https://use.typekit.net/xgi8voe.css)
13:01:12	28456/28456	---M--	200	added ('OK')	application/font-woff2	etag:%22f9261ebb11f0cc46f9bd94b54763374899e4bb82%22	https://use.typekit.net/af/c5ee9a/0000000000000000000157a9/27/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n7&v=3	d:/My%20Web%20Sites/build1/use.typekit.net/af/c5ee9a/0000000000000000000157a9/27/l652f	(from https://use.typekit.net/xgi8voe.css)
13:01:17	29420/29420	---M--	200	added ('OK')	application/font-woff	etag:%22f9261ebb11f0cc46f9bd94b54763374899e4bb82%22	https://use.typekit.net/af/c5ee9a/0000000000000000000157a9/27/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n7&v=3	d:/My%20Web%20Sites/build1/use.typekit.net/af/c5ee9a/0000000000000000000157a9/27/d652f	(from https://use.typekit.net/xgi8voe.css)
13:01:22	54208/54208	---M-Z	200	added ('OK')	font/opentype	etag:W/%22f9261ebb11f0cc46f9bd94b54763374899e4bb82%22	https://use.typekit.net/af/c5ee9a/0000000000000000000157a9/27/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n7&v=3	d:/My%20Web%20Sites/build1/use.typekit.net/af/c5ee9a/0000000000000000000157a9/27/a652f	(from https://use.typekit.net/xgi8voe.css)
13:01:27	29284/29284	---M--	200	added ('OK')	application/font-woff2	etag:%22541306c7fbb795038146baba0fffd2d30ee38e48%22	https://use.typekit.net/af/ae3a38/0000000000000000000157af/27/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n5&v=3	d:/My%20Web%20Sites/build1/use.typekit.net/af/ae3a38/0000000000000000000157af/27/le003	(from https://use.typekit.net/xgi8voe.css)
13:01:32	30004/30004	---M--	200	added ('OK')	application/font-woff	etag:%22541306c7fbb795038146baba0fffd2d30ee38e48%22	https://use.typekit.net/af/ae3a38/0000000000000000000157af/27/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n5&v=3	d:/My%20Web%20Sites/build1/use.typekit.net/af/ae3a38/0000000000000000000157af/27/de003	(from https://use.typekit.net/xgi8voe.css)
13:01:37	53656/53656	---M-Z	200	added ('OK')	font/opentype	etag:W/%22541306c7fbb795038146baba0fffd2d30ee38e48%22	https://use.typekit.net/af/ae3a38/0000000000000000000157af/27/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n5&v=3	d:/My%20Web%20Sites/build1/use.typekit.net/af/ae3a38/0000000000000000000157af/27/ae003	(from https://use.typekit.net/xgi8voe.css)
13:01:41	28676/28676	---M--	200	added ('OK')	application/font-woff2	etag:%22c6525b09ef58c193525d5fa03a6d9c14543e521f%22	https://use.typekit.net/af/c07bfb/0000000000000000000157b1/27/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n4&v=3	d:/My%20Web%20Sites/build1/use.typekit.net/af/c07bfb/0000000000000000000157b1/27/le196	(from https://use.typekit.net/xgi8voe.css)
13:01:46	29340/29340	---M--	200	added ('OK')	application/font-woff	etag:%22c6525b09ef58c193525d5fa03a6d9c14543e521f%22	https://use.typekit.net/af/c07bfb/0000000000000000000157b1/27/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n4&v=3	d:/My%20Web%20Sites/build1/use.typekit.net/af/c07bfb/0000000000000000000157b1/27/de196	(from https://use.typekit.net/xgi8voe.css)
